,California and Steiner Lot,MISSION ST 2000,MISSION ST 2100,MISSION ST 2200,MISSION ST 2300
22742,11.0,0.0,0.0,0.0,0.0
22743,11.0,0.0,0.0,0.0,0.0
22744,9.0,0.0,0.0,0.0,0.0
22745,8.0,0.0,0.0,0.0,0.0
22746,7.0,0.0,0.0,0.0,0.0
22747,4.0,0.0,0.0,0.0,0.0
22748,3.0,0.0,0.0,0.0,0.0
22749,0.0,0.0,0.0,0.0,0.0
22750,0.0,0.0,0.0,0.0,0.0
22751,0.0,0.0,0.0,0.0,0.0
22752,0.0,0.0,0.0,0.0,0.0
22753,0.0,0.0,0.0,0.0,0.0
22754,0.0,0.0,0.0,0.0,0.0
22755,0.0,0.0,0.0,0.0,0.0
22756,0.0,0.0,0.0,0.0,0.0
22757,0.0,0.0,0.0,0.0,0.0
22758,0.0,0.0,0.0,0.0,0.0
22759,0.0,0.0,0.0,0.0,0.0
22760,0.0,0.0,0.0,0.0,0.0
22761,0.0,0.0,0.0,0.0,0.0
22762,0.0,0.0,0.0,0.0,0.0
22763,0.0,0.0,0.0,0.0,0.0
22764,0.0,0.0,0.0,0.0,0.0
22765,0.0,0.0,0.0,0.0,0.0
22766,0.0,0.0,0.0,0.0,0.0
22767,0.0,0.0,0.0,0.0,0.0
22768,0.0,0.0,0.0,0.0,0.0
22769,0.0,0.0,0.0,0.0,0.0
22770,0.0,0.0,0.0,0.0,0.0
22771,0.0,0.0,0.0,0.0,0.0
22772,0.0,0.0,0.0,0.0,0.0
22773,0.0,0.0,0.0,0.0,0.0
22774,0.0,0.0,0.0,0.0,0.0
22775,0.0,0.0,0.0,0.0,0.0
22776,0.0,0.0,0.0,0.0,0.0
22777,0.0,0.0,0.0,0.0,0.0
22778,0.0,0.0,0.0,0.0,0.0
22779,0.0,0.0,0.0,0.0,0.0
22780,0.0,0.0,0.0,0.0,0.0
22781,0.0,0.0,0.0,0.0,0.0
22782,0.0,0.0,0.0,0.0,1.0
22783,1.0,0.0,0.0,0.0,0.0
22784,1.0,0.0,1.0,0.0,0.0
22785,5.0,1.0,2.0,0.0,0.0
22786,9.0,3.0,3.0,1.0,0.0
22787,16.0,7.0,4.0,6.0,0.0
22788,25.0,15.0,13.0,9.0,10.0
22789,28.0,24.0,15.0,12.0,12.0
22790,26.0,23.0,16.0,14.0,13.0
22791,29.0,19.0,15.0,17.0,17.0
22792,32.0,20.0,20.0,24.0,24.0
22793,35.0,30.0,21.0,34.0,25.0
22794,35.0,26.0,25.0,35.0,19.0
22795,46.0,33.0,29.0,30.0,25.0
22796,48.0,33.0,26.0,26.0,22.0
22797,44.0,27.0,29.0,25.0,24.0
22798,51.0,34.0,27.0,21.0,37.0
22799,57.0,41.0,30.0,24.0,37.0
22800,49.0,35.0,30.0,32.0,37.0
22801,48.0,38.0,29.0,34.0,33.0
22802,54.0,38.0,40.0,30.0,37.0
22803,53.0,45.0,40.0,39.0,34.0
22804,53.0,40.0,29.0,32.0,29.0
22805,55.0,32.0,32.0,32.0,33.0
22806,59.0,34.0,38.0,32.0,41.0
22807,56.0,41.0,40.0,37.0,41.0
22808,53.0,42.0,42.0,34.0,37.0
22809,58.0,37.0,40.0,35.0,30.0
22810,56.0,32.0,33.0,29.0,25.0
22811,53.0,40.0,29.0,25.0,24.0
22812,49.0,42.0,27.0,26.0,24.0
22813,41.0,42.0,25.0,20.0,31.0
22814,45.0,35.0,28.0,16.0,33.0
22815,49.0,33.0,30.0,21.0,33.0
22816,47.0,34.0,29.0,21.0,31.0
22817,42.0,30.0,30.0,26.0,31.0
22818,41.0,37.0,32.0,30.0,27.0
22819,45.0,41.0,36.0,31.0,32.0
22820,36.0,45.0,31.0,27.0,30.0
22821,27.0,33.0,33.0,25.0,29.0
22822,30.0,25.0,35.0,27.0,20.0
22823,39.0,20.0,28.0,26.0,13.0
22824,43.0,9.0,14.0,14.0,7.0
22825,56.0,0.0,2.0,0.0,0.0
22826,57.0,0.0,0.0,0.0,0.0
22827,53.0,0.0,0.0,0.0,0.0
22828,42.0,0.0,0.0,0.0,0.0
22829,38.0,1.0,0.0,0.0,0.0
22830,31.0,0.0,0.0,0.0,0.0
22831,30.0,0.0,0.0,0.0,0.0
22832,24.0,0.0,0.0,0.0,0.0
22833,23.0,0.0,0.0,0.0,0.0
22834,21.0,0.0,0.0,0.0,0.0
22835,20.0,0.0,0.0,0.0,0.0
22836,16.0,0.0,0.0,0.0,0.0
22837,14.0,0.0,0.0,0.0,0.0
22838,12.0,0.0,0.0,0.0,0.0
22839,11.0,0.0,0.0,0.0,0.0
22840,11.0,0.0,0.0,0.0,0.0
22841,7.0,0.0,0.0,0.0,0.0
22842,5.0,0.0,0.0,0.0,0.0
22843,5.0,0.0,0.0,0.0,0.0
22844,4.0,0.0,0.0,0.0,0.0
22845,2.0,0.0,0.0,0.0,0.0
22846,1.0,0.0,0.0,0.0,0.0
22847,1.0,0.0,0.0,0.0,0.0
22848,0.0,0.0,0.0,0.0,0.0
22849,0.0,0.0,0.0,0.0,0.0
22850,0.0,0.0,0.0,0.0,0.0
22851,0.0,0.0,0.0,0.0,0.0
22852,0.0,0.0,0.0,0.0,0.0
22853,0.0,0.0,0.0,0.0,0.0
22854,0.0,0.0,0.0,0.0,0.0
22855,0.0,0.0,0.0,0.0,0.0
22856,0.0,0.0,0.0,0.0,0.0
22857,0.0,0.0,0.0,0.0,0.0
22858,0.0,0.0,0.0,0.0,0.0
22859,0.0,0.0,0.0,0.0,0.0
22860,0.0,0.0,0.0,0.0,0.0
22861,0.0,0.0,0.0,0.0,0.0
22862,0.0,0.0,0.0,0.0,0.0
22863,0.0,0.0,0.0,0.0,0.0
22864,0.0,0.0,0.0,0.0,0.0
22865,0.0,0.0,0.0,0.0,0.0
22866,0.0,0.0,0.0,0.0,0.0
22867,0.0,0.0,0.0,0.0,0.0
22868,0.0,0.0,0.0,0.0,0.0
22869,0.0,0.0,0.0,0.0,0.0
22870,0.0,0.0,0.0,0.0,0.0
22871,0.0,0.0,0.0,0.0,0.0
22872,0.0,0.0,0.0,0.0,0.0
22873,0.0,0.0,0.0,0.0,0.0
22874,0.0,0.0,0.0,0.0,0.0
22875,0.0,0.0,0.0,0.0,0.0
22876,0.0,0.0,0.0,0.0,0.0
22877,0.0,0.0,0.0,0.0,0.0
22878,0.0,0.0,0.0,0.0,0.0
22879,0.0,1.0,0.0,0.0,0.0
22880,0.0,0.0,0.0,0.0,0.0
22881,0.0,1.0,1.0,0.0,0.0
22882,1.0,5.0,1.0,1.0,0.0
22883,10.0,7.0,1.0,2.0,5.0
22884,21.0,13.0,5.0,7.0,7.0
22885,27.0,19.0,9.0,13.0,7.0
22886,33.0,18.0,10.0,17.0,8.0
22887,39.0,20.0,17.0,23.0,7.0
22888,41.0,18.0,24.0,23.0,10.0
22889,43.0,23.0,27.0,28.0,14.0
22890,41.0,29.0,25.0,23.0,16.0
22891,41.0,39.0,36.0,27.0,17.0
22892,47.0,39.0,35.0,29.0,11.0
22893,49.0,37.0,30.0,30.0,17.0
22894,44.0,33.0,33.0,27.0,26.0
22895,44.0,32.0,47.0,32.0,22.0
22896,50.0,32.0,44.0,33.0,27.0
22897,49.0,31.0,39.0,41.0,21.0
22898,51.0,37.0,36.0,37.0,21.0
22899,55.0,39.0,38.0,33.0,21.0
22900,57.0,44.0,30.0,35.0,24.0
22901,62.0,39.0,26.0,36.0,27.0
22902,55.0,33.0,26.0,37.0,20.0
22903,56.0,30.0,36.0,34.0,28.0
22904,57.0,31.0,36.0,34.0,28.0
22905,57.0,30.0,28.0,41.0,27.0
22906,52.0,30.0,26.0,33.0,31.0
22907,49.0,28.0,30.0,37.0,22.0
22908,50.0,35.0,37.0,34.0,22.0
22909,46.0,31.0,36.0,30.0,22.0
22910,44.0,42.0,39.0,31.0,19.0
22911,48.0,40.0,41.0,28.0,20.0
22912,53.0,33.0,28.0,23.0,16.0
22913,51.0,31.0,36.0,24.0,30.0
22914,62.0,36.0,34.0,22.0,20.0
22915,63.0,30.0,29.0,22.0,17.0
22916,66.0,31.0,31.0,22.0,17.0
22917,56.0,39.0,32.0,21.0,17.0
22918,46.0,35.0,28.0,21.0,22.0
22919,41.0,32.0,14.0,19.0,15.0
22920,50.0,13.0,5.0,11.0,7.0
22921,54.0,0.0,0.0,0.0,0.0
22922,51.0,0.0,0.0,0.0,0.0
22923,51.0,0.0,0.0,0.0,0.0
22924,49.0,0.0,0.0,0.0,0.0
22925,44.0,0.0,0.0,0.0,0.0
22926,36.0,0.0,0.0,0.0,0.0
22927,31.0,0.0,0.0,0.0,0.0
22928,32.0,0.0,0.0,0.0,0.0
22929,32.0,0.0,0.0,0.0,0.0
22930,32.0,2.0,0.0,0.0,0.0
22931,28.0,0.0,0.0,0.0,0.0
22932,16.0,0.0,0.0,0.0,0.0
22933,15.0,0.0,0.0,0.0,0.0
22934,15.0,0.0,0.0,0.0,0.0
22935,13.0,0.0,0.0,0.0,0.0
22936,12.0,0.0,0.0,0.0,0.0
22937,12.0,0.0,0.0,0.0,0.0
22938,10.0,0.0,0.0,0.0,0.0
22939,5.0,0.0,0.0,0.0,0.0
22940,4.0,0.0,0.0,0.0,0.0
22941,3.0,0.0,0.0,0.0,0.0
22942,2.0,0.0,0.0,0.0,0.0
22943,1.0,0.0,0.0,0.0,0.0
22944,0.0,0.0,0.0,0.0,0.0
22945,0.0,0.0,0.0,0.0,0.0
22946,0.0,0.0,0.0,0.0,0.0
22947,0.0,0.0,0.0,0.0,0.0
22948,0.0,0.0,0.0,0.0,0.0
22949,0.0,0.0,0.0,0.0,0.0
22950,0.0,0.0,0.0,0.0,0.0
22951,0.0,0.0,0.0,0.0,0.0
22952,0.0,0.0,0.0,0.0,0.0
22953,0.0,0.0,0.0,0.0,0.0
22954,0.0,0.0,0.0,0.0,0.0
22955,0.0,0.0,0.0,0.0,0.0
22956,0.0,0.0,0.0,0.0,0.0
22957,0.0,0.0,0.0,0.0,0.0
22958,0.0,0.0,0.0,0.0,0.0
22959,0.0,0.0,0.0,0.0,0.0
22960,0.0,0.0,0.0,0.0,0.0
22961,0.0,0.0,0.0,0.0,0.0
22962,0.0,0.0,0.0,0.0,0.0
22963,0.0,0.0,0.0,0.0,0.0
22964,0.0,0.0,0.0,0.0,0.0
22965,0.0,0.0,0.0,0.0,0.0
22966,0.0,0.0,0.0,0.0,0.0
22967,0.0,0.0,0.0,0.0,0.0
22968,0.0,0.0,0.0,0.0,0.0
22969,0.0,0.0,0.0,0.0,0.0
22970,0.0,0.0,0.0,0.0,0.0
22971,0.0,0.0,0.0,0.0,0.0
22972,0.0,0.0,0.0,0.0,0.0
22973,0.0,0.0,0.0,0.0,0.0
22974,0.0,0.0,0.0,0.0,0.0
22975,0.0,0.0,0.0,0.0,0.0
22976,1.0,0.0,0.0,1.0,0.0
22977,2.0,0.0,0.0,1.0,1.0
22978,2.0,4.0,2.0,1.0,0.0
22979,8.0,7.0,2.0,6.0,0.0
22980,16.0,15.0,14.0,13.0,3.0
22981,15.0,24.0,19.0,20.0,7.0
22982,18.0,22.0,19.0,19.0,11.0
22983,23.0,26.0,19.0,22.0,12.0
22984,29.0,24.0,22.0,25.0,18.0
22985,35.0,32.0,21.0,20.0,18.0
22986,37.0,32.0,26.0,20.0,22.0
22987,54.0,38.0,23.0,23.0,25.0
22988,57.0,34.0,27.0,34.0,29.0
22989,59.0,33.0,25.0,44.0,30.0
22990,59.0,36.0,30.0,38.0,25.0
22991,66.0,42.0,32.0,38.0,23.0
22992,60.0,42.0,29.0,41.0,26.0
22993,64.0,42.0,36.0,35.0,28.0
22994,60.0,56.0,40.0,31.0,34.0
22995,61.0,50.0,36.0,34.0,36.0
22996,68.0,54.0,40.0,45.0,34.0
22997,70.0,48.0,36.0,44.0,37.0
22998,62.0,46.0,33.0,42.0,25.0
22999,60.0,48.0,35.0,37.0,36.0
23000,60.0,42.0,37.0,36.0,35.0
23001,58.0,44.0,38.0,34.0,32.0
23002,56.0,39.0,40.0,40.0,26.0
23003,56.0,40.0,41.0,27.0,29.0
23004,56.0,37.0,32.0,25.0,27.0
23005,51.0,46.0,31.0,19.0,29.0
23006,56.0,47.0,35.0,21.0,27.0
23007,53.0,46.0,31.0,25.0,29.0
23008,55.0,39.0,32.0,24.0,33.0
23009,52.0,33.0,39.0,28.0,27.0
23010,53.0,28.0,43.0,30.0,26.0
23011,46.0,30.0,34.0,25.0,30.0
23012,51.0,37.0,37.0,24.0,30.0
23013,53.0,39.0,33.0,23.0,30.0
23014,47.0,38.0,31.0,21.0,33.0
23015,39.0,24.0,23.0,23.0,22.0
23016,46.0,10.0,11.0,18.0,13.0
23017,46.0,0.0,0.0,0.0,0.0
23018,47.0,0.0,0.0,0.0,0.0
23019,43.0,0.0,0.0,0.0,0.0
23020,48.0,0.0,0.0,0.0,0.0
23021,47.0,0.0,0.0,0.0,0.0
23022,42.0,0.0,0.0,0.0,0.0
23023,44.0,0.0,0.0,0.0,0.0
23024,44.0,0.0,0.0,0.0,0.0
23025,44.0,0.0,0.0,0.0,0.0
23026,41.0,0.0,0.0,0.0,0.0
23027,39.0,0.0,0.0,0.0,0.0
23028,29.0,0.0,0.0,0.0,0.0
23029,27.0,0.0,0.0,0.0,0.0
23030,26.0,0.0,0.0,0.0,0.0
23031,22.0,0.0,0.0,0.0,0.0
23032,16.0,0.0,0.0,0.0,0.0
23033,14.0,0.0,0.0,0.0,0.0
23034,11.0,0.0,0.0,0.0,0.0
23035,9.0,0.0,0.0,0.0,0.0
23036,7.0,0.0,0.0,0.0,0.0
23037,7.0,0.0,0.0,0.0,0.0
23038,4.0,0.0,0.0,0.0,0.0
23039,1.0,0.0,0.0,0.0,0.0
23040,0.0,0.0,0.0,0.0,0.0
23041,0.0,0.0,0.0,0.0,0.0
23042,0.0,0.0,0.0,0.0,0.0
23043,0.0,0.0,0.0,0.0,0.0
23044,0.0,0.0,0.0,0.0,0.0
23045,0.0,0.0,0.0,0.0,0.0
23046,0.0,0.0,0.0,0.0,0.0
23047,0.0,0.0,0.0,0.0,0.0
23048,0.0,0.0,0.0,0.0,0.0
23049,0.0,0.0,0.0,0.0,0.0
23050,0.0,0.0,0.0,0.0,0.0
23051,0.0,0.0,0.0,0.0,0.0
23052,0.0,0.0,0.0,0.0,0.0
23053,0.0,0.0,0.0,0.0,0.0
23054,0.0,0.0,0.0,0.0,0.0
23055,0.0,0.0,0.0,0.0,0.0
23056,0.0,0.0,0.0,0.0,0.0
23057,0.0,0.0,0.0,0.0,0.0
23058,0.0,0.0,0.0,0.0,0.0
23059,0.0,0.0,0.0,0.0,0.0
23060,0.0,0.0,0.0,0.0,0.0
23061,0.0,0.0,0.0,0.0,0.0
23062,0.0,0.0,0.0,0.0,0.0
23063,0.0,0.0,0.0,0.0,0.0
23064,0.0,0.0,0.0,0.0,0.0
23065,0.0,0.0,0.0,0.0,0.0
23066,0.0,0.0,0.0,0.0,0.0
23067,0.0,0.0,0.0,0.0,0.0
23068,0.0,0.0,0.0,0.0,0.0
23069,0.0,0.0,0.0,0.0,0.0
23070,0.0,0.0,0.0,0.0,0.0
23071,0.0,0.0,1.0,0.0,0.0
23072,0.0,0.0,0.0,0.0,0.0
23073,0.0,0.0,0.0,0.0,1.0
23074,1.0,1.0,2.0,0.0,1.0
23075,1.0,3.0,2.0,1.0,2.0
23076,3.0,17.0,4.0,8.0,7.0
23077,3.0,17.0,9.0,10.0,8.0
23078,9.0,18.0,13.0,18.0,17.0
23079,14.0,18.0,17.0,18.0,22.0
23080,29.0,29.0,20.0,18.0,19.0
23081,30.0,34.0,28.0,26.0,21.0
23082,34.0,34.0,33.0,27.0,29.0
23083,45.0,41.0,28.0,25.0,37.0
23084,59.0,41.0,29.0,21.0,32.0
23085,61.0,36.0,33.0,19.0,34.0
23086,61.0,39.0,34.0,26.0,31.0
23087,75.0,44.0,35.0,29.0,42.0
23088,82.0,42.0,43.0,30.0,40.0
23089,70.0,47.0,45.0,45.0,35.0
23090,66.0,35.0,41.0,42.0,34.0
23091,56.0,31.0,39.0,43.0,37.0
23092,60.0,37.0,43.0,40.0,31.0
23093,59.0,39.0,47.0,34.0,30.0
23094,61.0,40.0,44.0,32.0,28.0
23095,59.0,42.0,43.0,31.0,32.0
23096,62.0,44.0,51.0,32.0,37.0
23097,64.0,49.0,49.0,30.0,33.0
23098,56.0,40.0,49.0,33.0,31.0
23099,55.0,35.0,42.0,27.0,34.0
23100,53.0,34.0,42.0,31.0,34.0
23101,53.0,34.0,40.0,28.0,26.0
23102,49.0,35.0,40.0,27.0,25.0
23103,49.0,24.0,46.0,26.0,27.0
23104,48.0,33.0,44.0,27.0,22.0
23105,53.0,33.0,42.0,31.0,38.0
23106,53.0,29.0,45.0,36.0,41.0
23107,57.0,31.0,43.0,35.0,39.0
23108,54.0,36.0,35.0,44.0,35.0
23109,59.0,34.0,31.0,42.0,36.0
23110,55.0,27.0,30.0,34.0,30.0
23111,53.0,16.0,25.0,24.0,22.0
23112,61.0,10.0,13.0,11.0,13.0
23113,57.0,0.0,0.0,0.0,0.0
23114,55.0,0.0,0.0,0.0,0.0
23115,51.0,0.0,0.0,0.0,0.0
23116,40.0,0.0,0.0,0.0,0.0
23117,41.0,0.0,2.0,0.0,0.0
23118,34.0,0.0,0.0,0.0,0.0
23119,30.0,0.0,0.0,0.0,0.0
23120,29.0,0.0,0.0,0.0,0.0
23121,26.0,0.0,0.0,0.0,0.0
23122,23.0,0.0,0.0,0.0,0.0
23123,20.0,0.0,0.0,0.0,0.0
23124,17.0,0.0,0.0,0.0,0.0
23125,16.0,0.0,0.0,0.0,0.0
23126,15.0,0.0,0.0,0.0,0.0
23127,14.0,0.0,0.0,0.0,0.0
23128,13.0,0.0,0.0,0.0,0.0
23129,11.0,0.0,0.0,0.0,0.0
23130,9.0,0.0,0.0,0.0,0.0
23131,7.0,0.0,0.0,0.0,0.0
23132,5.0,0.0,0.0,0.0,0.0
23133,4.0,0.0,0.0,0.0,0.0
23134,3.0,0.0,0.0,0.0,0.0
23135,2.0,0.0,0.0,0.0,0.0
23136,0.0,0.0,0.0,0.0,0.0
23137,0.0,0.0,0.0,0.0,0.0
23138,0.0,0.0,0.0,0.0,0.0
23139,0.0,0.0,0.0,0.0,0.0
23140,0.0,0.0,0.0,0.0,0.0
23141,0.0,0.0,0.0,0.0,0.0
23142,0.0,0.0,0.0,0.0,0.0
23143,0.0,0.0,0.0,0.0,0.0
23144,0.0,0.0,0.0,0.0,0.0
23145,0.0,0.0,0.0,0.0,0.0
23146,0.0,0.0,0.0,0.0,0.0
23147,0.0,0.0,0.0,0.0,0.0
23148,0.0,0.0,0.0,0.0,0.0
23149,0.0,0.0,0.0,0.0,0.0
23150,0.0,0.0,0.0,0.0,0.0
23151,0.0,0.0,0.0,0.0,0.0
23152,0.0,0.0,0.0,0.0,0.0
23153,0.0,0.0,0.0,0.0,0.0
23154,0.0,0.0,0.0,0.0,0.0
23155,0.0,0.0,0.0,0.0,0.0
23156,0.0,0.0,0.0,0.0,0.0
23157,0.0,0.0,0.0,0.0,0.0
23158,0.0,0.0,0.0,0.0,0.0
23159,0.0,0.0,0.0,0.0,0.0
23160,0.0,0.0,0.0,0.0,0.0
23161,0.0,0.0,0.0,0.0,0.0
23162,0.0,0.0,0.0,0.0,0.0
23163,0.0,0.0,0.0,0.0,0.0
23164,0.0,0.0,0.0,0.0,0.0
23165,0.0,0.0,0.0,0.0,0.0
23166,0.0,0.0,0.0,0.0,0.0
23167,0.0,0.0,0.0,0.0,0.0
23168,0.0,0.0,0.0,0.0,0.0
23169,0.0,0.0,0.0,0.0,0.0
23170,0.0,0.0,0.0,1.0,0.0
23171,0.0,0.0,3.0,0.0,0.0
23172,0.0,0.0,0.0,1.0,0.0
23173,0.0,0.0,0.0,0.0,0.0
23174,0.0,0.0,0.0,0.0,0.0
23175,0.0,0.0,0.0,0.0,0.0
23176,0.0,0.0,0.0,0.0,0.0
23177,0.0,0.0,0.0,0.0,0.0
23178,0.0,0.0,0.0,0.0,0.0
23179,0.0,0.0,0.0,0.0,0.0
23180,0.0,0.0,0.0,0.0,0.0
23181,0.0,0.0,0.0,0.0,0.0
23182,0.0,0.0,0.0,0.0,0.0
23183,0.0,1.0,0.0,0.0,0.0
23184,0.0,0.0,0.0,0.0,0.0
23185,0.0,0.0,1.0,0.0,1.0
23186,0.0,0.0,0.0,0.0,1.0
23187,0.0,0.0,0.0,0.0,0.0
23188,0.0,0.0,0.0,0.0,0.0
23189,0.0,0.0,0.0,0.0,1.0
23190,0.0,0.0,0.0,0.0,0.0
23191,0.0,0.0,0.0,0.0,1.0
23192,0.0,1.0,0.0,0.0,0.0
23193,0.0,1.0,0.0,0.0,0.0
23194,0.0,0.0,0.0,1.0,0.0
23195,0.0,0.0,1.0,0.0,0.0
23196,0.0,1.0,0.0,0.0,0.0
23197,0.0,1.0,0.0,0.0,0.0
23198,0.0,1.0,0.0,0.0,0.0
23199,0.0,1.0,0.0,0.0,0.0
23200,0.0,0.0,0.0,0.0,0.0
23201,0.0,0.0,0.0,0.0,0.0
23202,0.0,0.0,0.0,0.0,0.0
23203,0.0,0.0,0.0,0.0,0.0
23204,1.0,0.0,0.0,0.0,1.0
23205,0.0,0.0,0.0,0.0,0.0
23206,0.0,0.0,0.0,0.0,0.0
23207,0.0,0.0,0.0,0.0,0.0
23208,1.0,0.0,0.0,0.0,0.0
23209,0.0,0.0,0.0,0.0,0.0
23210,0.0,0.0,0.0,0.0,0.0
23211,0.0,0.0,0.0,0.0,0.0
23212,1.0,0.0,0.0,0.0,0.0
23213,1.0,0.0,0.0,0.0,0.0
23214,0.0,0.0,0.0,0.0,0.0
23215,0.0,0.0,0.0,0.0,0.0
23216,0.0,0.0,0.0,0.0,0.0
23217,0.0,0.0,0.0,0.0,0.0
23218,0.0,0.0,0.0,0.0,0.0
23219,0.0,0.0,0.0,0.0,0.0
23220,0.0,0.0,0.0,0.0,0.0
23221,0.0,0.0,0.0,0.0,0.0
23222,0.0,0.0,0.0,0.0,0.0
23223,0.0,0.0,0.0,0.0,0.0
23224,0.0,0.0,0.0,0.0,0.0
23225,0.0,0.0,0.0,0.0,0.0
23226,0.0,0.0,0.0,0.0,0.0
23227,0.0,0.0,0.0,0.0,0.0
23228,0.0,0.0,0.0,0.0,0.0
23229,0.0,0.0,0.0,0.0,0.0
23230,0.0,0.0,0.0,0.0,0.0
23231,0.0,0.0,0.0,0.0,0.0
23232,0.0,0.0,0.0,0.0,0.0
23233,0.0,0.0,0.0,0.0,0.0
23234,0.0,0.0,0.0,0.0,0.0
23235,0.0,0.0,0.0,0.0,0.0
23236,0.0,0.0,0.0,0.0,0.0
23237,0.0,0.0,0.0,0.0,0.0
23238,0.0,0.0,0.0,0.0,0.0
23239,0.0,0.0,0.0,0.0,0.0
23240,0.0,0.0,0.0,0.0,0.0
23241,0.0,0.0,0.0,0.0,0.0
23242,0.0,0.0,0.0,0.0,0.0
23243,0.0,0.0,0.0,0.0,0.0
23244,0.0,0.0,0.0,0.0,0.0
23245,0.0,0.0,0.0,0.0,0.0
23246,0.0,0.0,0.0,0.0,0.0
23247,0.0,0.0,0.0,0.0,0.0
23248,0.0,0.0,0.0,0.0,0.0
23249,0.0,0.0,0.0,0.0,0.0
23250,0.0,0.0,0.0,0.0,0.0
23251,0.0,0.0,0.0,0.0,0.0
23252,0.0,0.0,0.0,0.0,0.0
23253,0.0,0.0,0.0,0.0,0.0
23254,0.0,0.0,0.0,0.0,0.0
23255,0.0,0.0,0.0,0.0,0.0
23256,0.0,0.0,0.0,0.0,0.0
23257,0.0,0.0,0.0,0.0,0.0
23258,0.0,0.0,0.0,0.0,0.0
23259,0.0,0.0,0.0,0.0,0.0
23260,0.0,2.0,0.0,0.0,0.0
23261,0.0,0.0,0.0,0.0,0.0
23262,0.0,0.0,0.0,0.0,0.0
23263,0.0,1.0,0.0,1.0,0.0
23264,2.0,0.0,0.0,1.0,0.0
23265,2.0,2.0,0.0,1.0,1.0
23266,2.0,3.0,2.0,2.0,3.0
23267,4.0,3.0,8.0,5.0,4.0
23268,18.0,5.0,18.0,11.0,6.0
23269,21.0,11.0,23.0,15.0,6.0
23270,18.0,18.0,21.0,18.0,7.0
23271,23.0,27.0,20.0,19.0,11.0
23272,24.0,27.0,24.0,26.0,13.0
23273,29.0,31.0,32.0,20.0,18.0
23274,31.0,32.0,37.0,21.0,24.0
23275,44.0,35.0,31.0,24.0,24.0
23276,45.0,40.0,31.0,22.0,22.0
23277,46.0,41.0,33.0,29.0,21.0
23278,49.0,41.0,36.0,30.0,25.0
23279,52.0,38.0,39.0,30.0,24.0
23280,59.0,46.0,40.0,35.0,24.0
23281,55.0,41.0,39.0,32.0,25.0
23282,58.0,37.0,34.0,29.0,30.0
23283,60.0,34.0,39.0,29.0,32.0
23284,51.0,34.0,39.0,28.0,28.0
23285,53.0,32.0,34.0,23.0,24.0
23286,50.0,28.0,33.0,15.0,24.0
23287,50.0,28.0,38.0,24.0,26.0
23288,52.0,33.0,38.0,29.0,22.0
23289,53.0,30.0,37.0,29.0,28.0
23290,50.0,30.0,37.0,25.0,22.0
23291,48.0,30.0,39.0,25.0,30.0
23292,50.0,23.0,30.0,23.0,35.0
23293,48.0,24.0,32.0,24.0,26.0
23294,45.0,25.0,36.0,22.0,27.0
23295,46.0,23.0,36.0,23.0,24.0
23296,49.0,29.0,37.0,25.0,22.0
23297,43.0,27.0,36.0,28.0,25.0
23298,48.0,31.0,37.0,23.0,26.0
23299,54.0,29.0,35.0,23.0,24.0
23300,52.0,28.0,32.0,21.0,18.0
23301,45.0,29.0,29.0,22.0,24.0
23302,43.0,24.0,30.0,24.0,29.0
23303,37.0,18.0,26.0,24.0,19.0
23304,35.0,10.0,15.0,15.0,6.0
23305,29.0,0.0,0.0,0.0,2.0
23306,28.0,0.0,0.0,0.0,0.0
23307,29.0,0.0,0.0,0.0,0.0
23308,27.0,0.0,0.0,0.0,0.0
23309,26.0,0.0,0.0,0.0,0.0
23310,23.0,0.0,0.0,0.0,0.0
23311,27.0,0.0,0.0,0.0,0.0
23312,30.0,0.0,0.0,0.0,0.0
23313,26.0,0.0,0.0,0.0,0.0
23314,21.0,0.0,0.0,0.0,0.0
23315,17.0,0.0,0.0,0.0,0.0
23316,13.0,0.0,0.0,0.0,0.0
23317,9.0,0.0,0.0,0.0,0.0
23318,9.0,0.0,0.0,0.0,0.0
23319,7.0,0.0,0.0,0.0,0.0
23320,6.0,0.0,0.0,0.0,0.0
23321,6.0,0.0,0.0,0.0,0.0
23322,5.0,0.0,0.0,0.0,0.0
23323,3.0,0.0,0.0,0.0,0.0
23324,2.0,0.0,0.0,0.0,0.0
23325,2.0,0.0,0.0,0.0,0.0
23326,2.0,0.0,0.0,0.0,0.0
23327,0.0,0.0,0.0,0.0,0.0
23328,0.0,0.0,0.0,0.0,0.0
23329,0.0,0.0,0.0,0.0,0.0
23330,0.0,0.0,0.0,0.0,0.0
23331,0.0,0.0,0.0,0.0,0.0
23332,0.0,0.0,0.0,0.0,0.0
23333,0.0,0.0,0.0,0.0,0.0
23334,0.0,0.0,0.0,0.0,0.0
23335,0.0,0.0,0.0,0.0,0.0
23336,0.0,0.0,0.0,0.0,0.0
23337,0.0,0.0,0.0,0.0,0.0
23338,0.0,0.0,0.0,0.0,0.0
23339,0.0,0.0,0.0,0.0,0.0
23340,0.0,0.0,0.0,0.0,0.0
23341,0.0,0.0,0.0,0.0,0.0
23342,0.0,0.0,0.0,0.0,0.0
23343,0.0,0.0,0.0,0.0,0.0
23344,0.0,0.0,0.0,0.0,0.0
23345,0.0,0.0,0.0,0.0,0.0
23346,0.0,0.0,0.0,0.0,0.0
23347,0.0,0.0,0.0,0.0,0.0
