,BEACH ST 200,BEACH ST 300,BEACH ST 400,BEACH ST 600,BEACH ST 700,BEACH ST 800,COLUMBUS AVE 1300,HYDE ST 2800,JONES ST 2600,JONES ST 2700,JONES ST 2800,LARKIN ST 3000,LEAVENWORTH ST 2700,MASON ST 2600,NORTH POINT ST 900,POLK ST 3100,POWELL ST 2400,TAYLOR ST 2700
16012,2.0,7.0,8.0,3.0,15.0,15.0,5.0,1.0,3.0,4.0,3.0,5.0,6.0,5.0,6.0,2.0,11.0,4.0
16013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16014,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
16015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16029,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16060,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16061,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
16062,0.0,0.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0
16063,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0
16064,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.0
16065,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0
16066,2.0,0.0,8.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,3.0,4.0,0.0,8.0,1.0,1.0,3.0,0.0
16067,3.0,0.0,8.0,2.0,2.0,0.0,10.0,1.0,1.0,1.0,2.0,5.0,0.0,6.0,1.0,8.0,3.0,2.0
16068,3.0,0.0,8.0,2.0,6.0,1.0,9.0,1.0,1.0,0.0,2.0,5.0,2.0,3.0,1.0,11.0,3.0,2.0
16069,3.0,1.0,8.0,4.0,9.0,2.0,10.0,1.0,0.0,0.0,2.0,5.0,2.0,3.0,2.0,6.0,4.0,2.0
16070,3.0,2.0,7.0,5.0,13.0,1.0,8.0,1.0,0.0,1.0,0.0,6.0,3.0,3.0,2.0,10.0,4.0,4.0
16071,3.0,2.0,7.0,4.0,15.0,3.0,7.0,1.0,0.0,1.0,0.0,7.0,3.0,3.0,2.0,11.0,2.0,5.0
16072,4.0,3.0,7.0,5.0,16.0,3.0,10.0,3.0,0.0,2.0,2.0,11.0,5.0,3.0,3.0,12.0,7.0,4.0
16073,3.0,3.0,8.0,8.0,19.0,5.0,10.0,3.0,1.0,4.0,3.0,11.0,5.0,4.0,4.0,15.0,10.0,3.0
16074,4.0,4.0,13.0,7.0,26.0,5.0,9.0,4.0,1.0,3.0,4.0,13.0,5.0,7.0,5.0,13.0,11.0,3.0
16075,2.0,8.0,13.0,8.0,28.0,4.0,13.0,4.0,1.0,2.0,7.0,11.0,4.0,9.0,5.0,13.0,11.0,3.0
16076,0.0,7.0,13.0,9.0,33.0,4.0,13.0,6.0,2.0,3.0,11.0,11.0,4.0,10.0,5.0,13.0,14.0,4.0
16077,1.0,7.0,15.0,8.0,38.0,7.0,11.0,3.0,2.0,3.0,12.0,13.0,7.0,10.0,4.0,15.0,12.0,4.0
16078,4.0,9.0,23.0,10.0,47.0,12.0,13.0,4.0,3.0,1.0,11.0,12.0,12.0,9.0,8.0,15.0,13.0,4.0
16079,6.0,8.0,25.0,8.0,48.0,24.0,15.0,4.0,2.0,1.0,8.0,13.0,12.0,8.0,12.0,19.0,17.0,4.0
16080,5.0,10.0,29.0,6.0,50.0,28.0,13.0,4.0,2.0,2.0,10.0,18.0,17.0,7.0,14.0,18.0,18.0,4.0
16081,5.0,8.0,26.0,8.0,54.0,26.0,15.0,4.0,2.0,2.0,7.0,17.0,15.0,8.0,8.0,16.0,14.0,3.0
16082,4.0,7.0,24.0,8.0,47.0,19.0,20.0,5.0,1.0,10.0,4.0,16.0,14.0,9.0,4.0,14.0,14.0,5.0
16083,3.0,7.0,21.0,10.0,50.0,18.0,19.0,3.0,3.0,11.0,5.0,18.0,14.0,6.0,5.0,14.0,14.0,6.0
16084,2.0,9.0,20.0,7.0,41.0,17.0,22.0,2.0,1.0,9.0,5.0,17.0,14.0,9.0,5.0,12.0,13.0,4.0
16085,1.0,8.0,21.0,4.0,33.0,14.0,23.0,2.0,1.0,8.0,13.0,18.0,14.0,11.0,8.0,11.0,15.0,4.0
16086,5.0,7.0,19.0,3.0,34.0,11.0,22.0,2.0,0.0,8.0,13.0,17.0,13.0,10.0,8.0,15.0,14.0,3.0
16087,6.0,7.0,17.0,3.0,38.0,12.0,21.0,2.0,0.0,10.0,12.0,15.0,14.0,9.0,6.0,15.0,12.0,6.0
16088,5.0,8.0,18.0,3.0,36.0,9.0,17.0,4.0,0.0,10.0,14.0,15.0,13.0,7.0,5.0,16.0,12.0,9.0
16089,3.0,11.0,17.0,3.0,34.0,8.0,17.0,3.0,1.0,11.0,13.0,14.0,10.0,7.0,4.0,13.0,12.0,9.0
16090,3.0,12.0,18.0,3.0,31.0,8.0,17.0,3.0,1.0,14.0,12.0,16.0,10.0,6.0,5.0,14.0,13.0,3.0
16091,4.0,12.0,20.0,3.0,33.0,9.0,17.0,4.0,1.0,15.0,14.0,20.0,10.0,10.0,6.0,14.0,13.0,2.0
16092,6.0,11.0,19.0,5.0,37.0,12.0,18.0,4.0,1.0,12.0,13.0,20.0,10.0,7.0,11.0,13.0,14.0,2.0
16093,5.0,13.0,16.0,5.0,39.0,17.0,18.0,3.0,1.0,13.0,13.0,16.0,6.0,8.0,16.0,14.0,14.0,1.0
16094,3.0,15.0,19.0,6.0,34.0,16.0,16.0,4.0,1.0,12.0,10.0,17.0,9.0,6.0,16.0,11.0,13.0,2.0
16095,4.0,17.0,19.0,4.0,33.0,17.0,17.0,6.0,1.0,10.0,6.0,14.0,7.0,6.0,17.0,15.0,15.0,2.0
16096,6.0,14.0,17.0,3.0,37.0,18.0,22.0,6.0,1.0,10.0,8.0,15.0,6.0,8.0,21.0,16.0,16.0,2.0
16097,6.0,12.0,14.0,3.0,34.0,20.0,22.0,6.0,1.0,7.0,7.0,15.0,6.0,9.0,20.0,18.0,16.0,4.0
16098,6.0,11.0,13.0,3.0,33.0,15.0,17.0,6.0,0.0,5.0,4.0,19.0,6.0,8.0,25.0,17.0,15.0,6.0
16099,6.0,9.0,14.0,4.0,29.0,15.0,16.0,5.0,0.0,5.0,4.0,18.0,7.0,9.0,21.0,20.0,15.0,9.0
16100,6.0,8.0,13.0,6.0,27.0,14.0,19.0,3.0,0.0,5.0,5.0,19.0,7.0,8.0,18.0,21.0,13.0,12.0
16101,6.0,8.0,15.0,6.0,26.0,12.0,19.0,3.0,0.0,4.0,3.0,17.0,8.0,7.0,14.0,20.0,16.0,12.0
16102,5.0,7.0,9.0,6.0,27.0,13.0,16.0,3.0,0.0,3.0,7.0,14.0,10.0,6.0,14.0,16.0,15.0,10.0
16103,4.0,6.0,11.0,4.0,26.0,12.0,15.0,3.0,0.0,9.0,5.0,16.0,14.0,5.0,8.0,15.0,15.0,8.0
16104,4.0,5.0,13.0,4.0,28.0,10.0,15.0,2.0,0.0,8.0,5.0,13.0,14.0,5.0,9.0,12.0,14.0,11.0
16105,6.0,5.0,12.0,2.0,27.0,12.0,15.0,2.0,2.0,8.0,4.0,14.0,14.0,8.0,8.0,10.0,13.0,8.0
16106,5.0,5.0,11.0,3.0,26.0,16.0,13.0,4.0,1.0,5.0,4.0,9.0,12.0,10.0,9.0,8.0,10.0,6.0
16107,8.0,6.0,9.0,3.0,21.0,17.0,12.0,4.0,1.0,4.0,5.0,12.0,9.0,11.0,8.0,8.0,10.0,8.0
16108,6.0,6.0,6.0,2.0,14.0,11.0,8.0,3.0,1.0,2.0,3.0,8.0,5.0,8.0,5.0,7.0,9.0,5.0
16109,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
16112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
16116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
16126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
16157,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
16158,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0
16159,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0
16160,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,2.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0
16161,0.0,0.0,1.0,1.0,1.0,1.0,6.0,5.0,0.0,2.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0,2.0
16162,0.0,0.0,0.0,0.0,3.0,1.0,5.0,3.0,0.0,2.0,1.0,7.0,1.0,1.0,1.0,3.0,1.0,2.0
16163,5.0,2.0,0.0,1.0,4.0,2.0,7.0,8.0,0.0,2.0,0.0,6.0,2.0,2.0,1.0,7.0,1.0,1.0
16164,5.0,2.0,0.0,1.0,6.0,4.0,6.0,8.0,0.0,2.0,1.0,8.0,2.0,2.0,0.0,12.0,2.0,0.0
16165,4.0,2.0,0.0,1.0,9.0,11.0,4.0,7.0,0.0,3.0,1.0,9.0,3.0,2.0,0.0,10.0,3.0,1.0
16166,3.0,1.0,1.0,1.0,12.0,11.0,5.0,7.0,0.0,3.0,3.0,9.0,3.0,4.0,0.0,10.0,4.0,1.0
16167,5.0,1.0,3.0,2.0,15.0,12.0,5.0,7.0,0.0,3.0,2.0,10.0,5.0,8.0,0.0,12.0,5.0,1.0
16168,4.0,2.0,5.0,3.0,19.0,12.0,7.0,8.0,0.0,4.0,1.0,10.0,4.0,8.0,0.0,12.0,5.0,0.0
16169,3.0,3.0,7.0,5.0,20.0,15.0,8.0,9.0,0.0,3.0,1.0,12.0,5.0,9.0,0.0,12.0,4.0,3.0
16170,8.0,6.0,11.0,4.0,23.0,14.0,8.0,9.0,1.0,4.0,3.0,11.0,4.0,6.0,6.0,11.0,4.0,4.0
16171,4.0,6.0,11.0,3.0,23.0,14.0,10.0,9.0,1.0,6.0,2.0,18.0,4.0,5.0,8.0,10.0,5.0,1.0
16172,5.0,7.0,9.0,6.0,25.0,12.0,12.0,8.0,1.0,8.0,3.0,22.0,5.0,5.0,8.0,11.0,5.0,3.0
16173,4.0,7.0,16.0,7.0,22.0,17.0,11.0,6.0,1.0,8.0,4.0,22.0,5.0,11.0,7.0,14.0,5.0,4.0
16174,4.0,8.0,22.0,7.0,21.0,17.0,9.0,5.0,0.0,8.0,5.0,25.0,6.0,12.0,10.0,13.0,6.0,6.0
16175,2.0,9.0,20.0,7.0,21.0,22.0,10.0,5.0,0.0,7.0,11.0,25.0,6.0,12.0,12.0,16.0,6.0,9.0
16176,3.0,13.0,24.0,8.0,26.0,22.0,13.0,5.0,0.0,6.0,10.0,29.0,9.0,11.0,13.0,16.0,9.0,10.0
16177,3.0,12.0,21.0,8.0,30.0,17.0,15.0,4.0,0.0,8.0,5.0,25.0,14.0,9.0,14.0,12.0,9.0,13.0
16178,3.0,10.0,31.0,9.0,34.0,15.0,16.0,3.0,0.0,11.0,4.0,21.0,15.0,11.0,10.0,7.0,11.0,13.0
16179,1.0,10.0,28.0,10.0,36.0,14.0,14.0,6.0,1.0,11.0,5.0,22.0,12.0,10.0,8.0,5.0,10.0,16.0
16180,1.0,13.0,26.0,11.0,35.0,15.0,21.0,4.0,1.0,13.0,8.0,26.0,12.0,8.0,15.0,5.0,9.0,15.0
16181,1.0,14.0,31.0,11.0,31.0,14.0,23.0,4.0,1.0,12.0,9.0,25.0,12.0,2.0,14.0,10.0,7.0,16.0
16182,1.0,13.0,28.0,10.0,35.0,14.0,20.0,5.0,1.0,9.0,9.0,22.0,11.0,2.0,17.0,12.0,11.0,17.0
16183,5.0,14.0,21.0,9.0,33.0,19.0,21.0,3.0,1.0,10.0,10.0,15.0,15.0,6.0,14.0,11.0,8.0,13.0
16184,6.0,14.0,19.0,9.0,32.0,18.0,20.0,2.0,1.0,14.0,8.0,14.0,14.0,5.0,9.0,12.0,8.0,12.0
16185,4.0,12.0,17.0,10.0,33.0,24.0,18.0,2.0,2.0,14.0,7.0,10.0,14.0,4.0,9.0,13.0,7.0,12.0
16186,7.0,12.0,18.0,9.0,33.0,18.0,16.0,3.0,2.0,14.0,5.0,13.0,14.0,3.0,7.0,11.0,11.0,10.0
16187,7.0,10.0,19.0,13.0,29.0,16.0,17.0,4.0,2.0,13.0,7.0,15.0,10.0,6.0,6.0,10.0,11.0,9.0
16188,8.0,10.0,21.0,14.0,32.0,18.0,18.0,4.0,2.0,12.0,11.0,19.0,13.0,10.0,6.0,5.0,12.0,8.0
16189,7.0,8.0,16.0,14.0,31.0,25.0,16.0,4.0,3.0,10.0,8.0,20.0,12.0,7.0,9.0,4.0,15.0,5.0
16190,7.0,8.0,16.0,10.0,31.0,22.0,16.0,4.0,3.0,10.0,7.0,18.0,10.0,9.0,7.0,6.0,18.0,6.0
16191,5.0,7.0,14.0,7.0,32.0,20.0,23.0,3.0,3.0,9.0,7.0,20.0,12.0,11.0,6.0,6.0,17.0,4.0
16192,5.0,9.0,16.0,6.0,32.0,21.0,20.0,3.0,3.0,8.0,7.0,18.0,10.0,10.0,8.0,9.0,14.0,2.0
16193,4.0,11.0,18.0,5.0,31.0,15.0,13.0,3.0,3.0,9.0,7.0,22.0,12.0,6.0,7.0,10.0,12.0,4.0
16194,3.0,12.0,15.0,6.0,31.0,18.0,13.0,3.0,3.0,10.0,7.0,19.0,14.0,6.0,5.0,14.0,8.0,5.0
16195,4.0,11.0,12.0,7.0,29.0,16.0,14.0,3.0,2.0,9.0,7.0,19.0,14.0,4.0,11.0,10.0,8.0,5.0
